Iadj0,Iadj1,Iadj2,lmdaAdj0,lmdaAdj1,lmdaAdj2,resL0,resL1,resL2,resS0,resS1,resS2,jac0,jac1,jac2,varName0,varName1,varName2,xVal0,xVal1,xVal2,serVal0,serVal1,serVal2,indx0,indx1,indx2,scenario_0,connect_0,flow_0,flow_1,flow_2,hoihab_0,hoihab_1,hoihab_2,hoihab_3,hoihab_4,hoihab_5,hoihab_6,hoihab_7,hoihab_8,hoiloss_0,hoiloss_1,hoiloss_2,hoiloss_3,hoiloss_4,hoiloss_5,hoiloss_6,hoiloss_7,hoiloss_8,hoidrec_0,hoidrec_1,hoidrec_2,hoidrec_3,hoidrec_4,hoidrec_5,hoidrec_6,hoidrec_7,hoidrec_8,hoitroph_0,hoitroph_1,hoitroph_2,hoitroph_3,hoitroph_4,hoitroph_5,hoitroph_6,hoitroph_7,hoitroph_8,troph_0,troph_1,troph_2,troph_3,troph_4,troph_5,troph_6,troph_7,troph_8,eta_0,eg_0,mXctr_0,mXctr_1,mXctr_2,minCtr_0,minCtr_1,minCtr_2,maxCtr_0,maxCtr_1,maxCtr_2,Xstoch_0,Xstoch_1,Xstoch_2,Xcov_0,Xcov_1,Xcov_2,Xcov_3,Xcov_4,Xcov_5,Xcov_6,Xcov_7,Xcov_8,mXadj_0,mXadj_1,mXadj_2,minAdj_0,minAdj_1,minAdj_2,maxAdj_0,maxAdj_1,maxAdj_2,XstochAdj_0,XstochAdj_1,XstochAdj_2,XcovAdj_0,XcovAdj_1,XcovAdj_2,XcovAdj_3,XcovAdj_4,XcovAdj_5,XcovAdj_6,XcovAdj_7,XcovAdj_8,jacAll_0,jacAll_1,jacAll_2,jacAll_3,jacAll_4,jacAll_5,jacAll_6,jacAll_7,jacAll_8,jacAllAdj_0,jacAllAdj_1,jacAllAdj_2,jacAllAdj_3,jacAllAdj_4,jacAllAdj_5,jacAllAdj_6,jacAllAdj_7,jacAllAdj_8
0,0,1,1,1,1,72,0,0,1,0,0,1,1,1,eta,eg,0,0.01,4.0,0.0,1,1,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,1.4149295774647888,1.0,1.4883469945435966e-07,1.6862937674266816,0.33137081464617074,2.8997799485735504e-22,1.6862926334411346,0.33136870004623176,2.0723807792502394e-11,1.68629472248457,0.3313733254000901,3.048347192374917e-11,1.686626531239564,0.3313760752026469,1.141350962120819e-18,9.634107110773164e-14,-6.229474144592014e-15,9.634107110773164e-14,1.8657880714934004e-05,-1.7537457899032292e-07,-6.229474144592014e-15,-1.7537457899032292e-07,7.767147261010618e-08,4.966473775517576e-08,1.6862962660376244,0.33137057140507514,9.676292641016906e-23,1.6862955850801982,0.33136841723572286,6.9153395216640105e-12,1.686296839290132,0.3313731303746345,4.8425811093600734e-11,1.6872507974776452,0.3313039123739829,1.2668897419673537e-19,-3.930163937860966e-14,3.212162261927998e-15,-3.930163937860966e-14,5.339358274382794e-05,-3.6865382748790155e-06,3.212162261927998e-15,-3.6865382748790155e-06,3.430917371727805e-07,-0.009999999999999995,0.0,0.0,0.0,-0.07824445628743965,-0.02175554371256431,0.0,0.7511183261528558,-1.751118326152863,-0.009999999999999993,0.0,0.0,0.0,4.257321544158879e-08,-0.10000004257321539,0.0,0.3529448453491828,-1.3529448453491866
0,0,1,1,1,1,72,0,0,1,0,0,1,1,1,eta,eg,0,0.01,4.0,0.0,1,1,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,1.4711267605633802,1.0,1.8689187091290377e-07,1.7198688457978095,0.3280133059915336,3.641256385846133e-22,1.7198676976057088,0.32801119711921223,2.602290477272022e-11,1.7198698141706137,0.3280158064538184,-1.2113298302204632e-10,1.7199321107041197,0.3280174965859755,1.3134964815607099e-18,6.721949908380327e-13,-1.1014946167877109e-14,6.721949908380327e-13,1.8124089975499634e-05,-2.1919675076964605e-07,-1.1014946167877109e-14,-2.1919675076964605e-07,7.668096763408187e-08,6.794589367328464e-08,1.7198713208216538,0.32801306496450733,1.3238051395250246e-22,1.719870625542688,0.32801092141988747,9.46081556230307e-12,1.719871905461296,0.3280156142289311,-4.3271140802964075e-11,1.720684700860132,0.32795241104301687,1.7033273735445763e-19,8.946404455608447e-14,-8.135117331125813e-15,8.946404455608447e-14,5.674839349839556e-05,-3.876762033494123e-06,-8.135117331125813e-15,-3.876762033494123e-06,3.530075829938097e-07,-0.009999999999999993,0.0,0.0,0.0,-0.07809000804134707,-0.021909991958663638,0.0,0.7742377770252034,-1.7742377770253062,-0.009999999999999995,0.0,0.0,0.0,4.2962562815628895e-08,-0.10000004296256278,0.0,0.3647894233787098,-1.3647894233787112
0,0,1,1,1,1,72,0,0,1,0,0,1,1,1,eta,eg,0,0.01,4.0,0.0,1,1,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,1.5273239436619719,1.0,1.4584727623354145e-07,1.7522969193398186,0.3247704978548652,2.8415753095558095e-22,1.7522957539118929,0.3247683978062146,2.0307837693772016e-11,1.752297898848881,0.32477299649916624,-1.1304533442021368e-10,1.7520214868484905,0.32477069718734264,1.2345960169475102e-18,5.403879107402586e-13,-9.174043864177775e-15,5.403879107402586e-13,1.8430597127629005e-05,-1.9591197977638682e-07,-9.174043864177775e-15,-1.9591197977638682e-07,7.538678123836083e-08,1.9381727625051266e-07,1.7522993715009056,0.3247702596762243,3.776185617070244e-22,1.7522986740072928,0.32476811652196524,2.6987201201739372e-11,1.7522999698609625,0.32477275793478,2.7561476202152493e-10,1.752911440996113,0.3247330616210526,1.8410604688039946e-18,1.546880602719356e-12,-1.0128258606493865e-13,1.546880602719356e-12,5.103320921565562e-05,-3.5497239661555766e-06,-1.0128258606493865e-13,-3.5497239661555766e-06,3.345187092345451e-07,-0.009999999999999995,0.0,0.0,0.0,-0.07793780448806605,-0.022062195511948646,0.0,0.7970238584040671,-1.797023858403938,-0.009999999999999995,0.0,0.0,0.0,4.350264867044039e-08,-0.10000004350264863,0.0,0.3765111696015613,-1.376511169601564
0,0,1,1,1,1,72,0,0,1,0,0,1,1,1,eta,eg,0,0.01,4.0,0.0,1,1,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,1.5835211267605633,1.0,1.7317749237042853e-07,1.783642849165993,0.3216359044073403,3.374056061916818e-22,1.783641669347427,0.32163380627800187,2.411330878500698e-11,1.7836438423484646,0.3216383968003398,-2.4339414023871255e-10,1.7824695157096,0.32165009221736346,1.4797271673961223e-18,5.497886636760119e-13,-1.0193184293646418e-14,5.497886636760119e-13,1.815148784330369e-05,-1.6202066304046868e-07,-1.0193184293646418e-14,-1.6202066304046868e-07,6.945811687438703e-08,2.3627067752951696e-08,1.7836452827322051,0.32163566953108197,4.6033147894670215e-23,1.7836445585931398,0.3216335350221957,3.289843111971537e-12,1.7836458920791602,0.3216382061791419,1.6965667863863123e-11,1.785475512805477,0.32150614945714023,2.1328328051705595e-20,-2.4512457665477106e-13,1.702031425473857e-14,-2.4512457665477106e-13,4.980003088626552e-05,-3.4268454532168286e-06,1.702031425473857e-14,-3.4268454532168286e-06,3.2091705940901354e-07,-0.009999999999999995,0.0,0.0,0.0,-0.07778776281645837,-0.02221223718350075,0.0,0.8194878615738145,-1.8194878615738628,-0.009999999999999995,0.0,0.0,0.0,4.43025554351654e-08,-0.10000004430255527,0.0,0.3881133472840615,-1.3881133472840583
0,0,1,1,1,1,72,0,0,1,0,0,1,1,1,eta,eg,0,0.01,4.0,0.0,1,1,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,1.639718309859155,1.0,4.71333949814007e-08,1.8139664274328162,0.3186035461022994,9.183105430082514e-23,1.813965252383925,0.31860146360452957,6.562874261053893e-12,1.8139674271130042,0.3186059939112873,-9.07276490240559e-11,1.8138812434270986,0.31860492389670664,1.0249869266872796e-19,-6.343035185933785e-14,-2.065282217843984e-15,-6.343035185933785e-14,1.933075372516894e-05,-1.6554456721720062e-07,-2.065282217843984e-15,-1.6554456721720062e-07,7.054337683692747e-08,2.5292226877206853e-08,1.8139688435731125,0.31860331112915763,4.927741489525355e-23,1.8139681054774384,0.3186011814814444,3.5217005871589958e-12,1.8139694645624997,0.318605842450707,1.0391923431595758e-11,1.813668061098452,0.3186189580207808,2.798751375353958e-20,2.963014177216193e-13,-2.0558119217299026e-14,2.963014177216193e-13,5.847250392014484e-05,-4.0391404679733725e-06,-2.0558119217299026e-14,-4.0391404679733725e-06,3.654354125922028e-07,-0.009999999999999993,0.0,0.0,0.0,-0.07763980526123407,-0.02236019473876457,0.0,0.84164045232416,-1.8416404523240972,-0.009999999999999993,0.0,0.0,0.0,4.435356018222779e-08,-0.10000004435355843,0.0,0.39959907932802113,-1.3995990793280528
0,0,1,1,1,1,72,0,0,1,0,0,1,1,1,eta,eg,0,0.01,4.0,0.0,1,1,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,1.6959154929577465,1.0,1.7711007904208152e-07,1.843322878289213,0.3156679004731199,3.4506755331612604e-22,1.8433216714120928,0.31566581174892366,2.4660883850533586e-11,1.8433238943663888,0.3156703814090114,8.405129140935713e-11,1.8429334844725684,0.31567438700422434,1.2609380486127503e-18,-2.6327044735851075e-13,5.783851583148194e-15,-2.6327044735851075e-13,2.100829247226432e-05,-1.9479530058850702e-07,5.783851583148194e-15,-1.9479530058850702e-07,7.201955231376236e-08,1.4983683519611688e-07,1.8433252760160788,0.3156676672999316,2.919304784972521e-22,1.8433245246479377,0.31566555487728293,2.0863345606140176e-11,1.8433259045690962,0.3156701925368136,-2.1098674061127954e-10,1.842713316796502,0.3157156493343918,1.11448737238218e-18,5.97023175602771e-13,-3.7331420976362174e-14,5.97023175602771e-13,4.9039594157461725e-05,-3.361275675929332e-06,-3.7331420976362174e-14,-3.361275675929332e-06,3.1382729028784786e-07,-0.009999999999999997,0.0,0.0,0.0,-0.07749385854894004,-0.022506141451031764,0.0,0.8634917192954058,-1.863491719295473,-0.009999999999999997,0.0,0.0,0.0,4.478252510414445e-08,-0.10000004478252529,0.0,0.4109713488919719,-1.4109713488919253
0,0,1,1,1,1,72,0,0,1,0,0,1,1,1,eta,eg,0,0.01,4.0,0.0,1,1,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,1.7521126760563381,1.0,3.6764985015650585e-08,1.8717632998371887,0.31282385763118004,7.16300477965834e-23,1.8717620827662826,0.3128217784131876,5.119172382175656e-12,1.8717643241407111,0.312826328133781,5.0386924960267066e-11,1.8718654113480533,0.3128257704160161,8.366864758211712e-20,-2.4885839090137923e-14,-1.3367858869478604e-15,-2.4885839090137923e-14,1.975697380964894e-05,-1.988578832511612e-07,-1.3367858869478604e-15,-1.988578832511612e-07,6.66592910599568e-08,1.3644988125315226e-07,1.8717656768942845,0.3128236290401136,2.6584837481896194e-22,1.8717649247020691,0.3128215174460906,1.899934036088938e-11,1.8717663174571706,0.31282610861932314,-8.581992199145689e-11,1.871300864573451,0.3128555142793198,7.173938647541076e-19,4.191147735594974e-13,-2.8062521408612865e-14,4.191147735594974e-13,6.585235741333633e-05,-4.501829156710038e-06,-2.8062521408612865e-14,-4.501829156710038e-06,3.8873595082638165e-07,-0.009999999999999995,0.0,0.0,0.0,-0.07734985358764142,-0.022650146412340783,0.0,0.8850512170953615,-1.885051217095348,-0.009999999999999993,0.0,0.0,0.0,4.576282807894043e-08,-0.10000004576282823,0.0,0.42223301676126473,-1.42223301676128
0,0,1,1,1,1,72,0,0,1,0,0,1,1,1,eta,eg,0,0.01,4.0,0.0,1,1,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,1.8083098591549296,1.0,1.4237626891947816e-07,1.899335054354917,0.3100666816906664,2.7739488927977897e-22,1.8993338227075949,0.31006460218135573,1.9824533137144622e-11,1.899336091187286,0.3100691519171604,-9.17929922102857e-11,1.898759367123105,0.31006733583255475,1.2144672817649003e-18,7.29030764833283e-13,-8.710040269586316e-15,7.29030764833283e-13,2.0260898422767563e-05,-2.019219020148686e-07,-8.710040269586316e-15,-2.019219020148686e-07,6.803548695552816e-08,1.3762068254823598e-08,1.8993374151306037,0.31006645231406,2.6812947333387536e-23,1.8993366381041787,0.3100643352997943,1.9162363238600197e-12,1.8993380693339155,0.31006896684850854,2.252501328213504e-11,1.899334787505008,0.3100714254751328,9.365138616145397e-21,-1.3862711115798338e-13,9.337184873743471e-15,-1.3862711115798338e-13,6.283784309455697e-05,-4.180263288088377e-06,9.337184873743471e-15,-4.180263288088377e-06,3.5692852491932996e-07,-0.009999999999999995,0.0,0.0,0.0,-0.0772077250597333,-0.022792274940257685,0.0,0.9063280057043914,-1.9063280057044065,-0.009999999999999995,0.0,0.0,0.0,4.563368940869275e-08,-0.10000004563368946,0.0,0.43338683454599664,-1.4333868345460152
0,0,1,1,1,1,72,0,0,1,0,0,1,1,1,eta,eg,0,0.01,4.0,0.0,1,1,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,1.864507042253521,1.0,1.696578475934675e-07,1.9260821148395384,0.3073919751291827,3.3054820305207194e-22,1.9260808752340282,0.3073899015271447,2.3623231927050903e-11,1.9260831606371152,0.3073944330012229,-4.0653157925729014e-10,1.9262550344705687,0.30740055501598623,1.2408317609196367e-18,-3.8389090242645603e-13,3.4025614758282487e-15,-3.8389090242645603e-13,2.2956640390764663e-05,-1.8218544136606366e-07,3.4025614758282487e-15,-1.8218544136606366e-07,6.393658081965872e-08,2.501546089616908e-08,1.9260844586597676,0.3073917472638531,4.8738185504357397e-23,1.9260836711113325,0.30738963921135615,3.4831635724913445e-12,1.9260851217383488,0.30739425109178115,-2.3092331403015393e-11,1.9249855484882634,0.3074666555267953,3.126038844971757e-20,3.368681141233909e-13,-2.2673068482950235e-14,3.368681141233909e-13,7.311935624699512e-05,-4.816333367152262e-06,-2.2673068482950235e-14,-4.816333367152262e-06,3.955295361526487e-07,-0.009999999999999993,0.0,0.0,0.0,-0.0770674113060652,-0.022932588693913344,0.0,0.9273306854168393,-1.9273306854167613,-0.009999999999999995,0.0,0.0,0.0,4.600740547450904e-08,-0.10000004600740663,0.0,0.4444354268458515,-1.444435426845859
0,0,1,1,1,1,72,0,0,1,0,0,1,1,1,eta,eg,0,0.01,4.0,0.0,1,1,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,1.9207042253521127,1.0,4.5010572172540526e-08,1.9520453720401203,0.3047956489513369,8.76951108422395e-23,1.9520441194358444,0.3047935779075539,6.267291496876198e-12,1.9520464280291847,0.30479810559283427,2.8907288276353597e-11,1.952300363052854,0.3047950922599334,1.3382977951370628e-19,9.357555218683856e-14,5.302497295423559e-16,9.357555218683856e-14,2.1407805571102118e-05,-2.152489754175757e-07,5.302497295423559e-16,-2.152489754175757e-07,6.59123130227457e-08,1.1223537377976289e-07,1.9520476990923994,0.30479542506233154,2.1867070489364544e-22,1.9520469168876475,0.30479331873180165,1.5627701888676004e-11,1.952048372976406,0.30479786995552244,-1.4058719801953046e-10,1.9517137966181466,0.30481406085042173,4.352198345020441e-19,2.516334828537873e-14,-4.942241211098e-15,2.516334828537873e-14,5.9043752517066906e-05,-3.864543796515577e-06,-4.942241211098e-15,-3.864543796515577e-06,3.314598779439699e-07,-0.009999999999999995,0.0,0.0,0.0,-0.07692885390440149,-0.023071146095556997,0.0,0.9480674295961997,-1.948067429596204,-0.009999999999999997,0.0,0.0,0.0,4.698310828173039e-08,-0.10000004698310824,0.0,0.45538131993398656,-1.4553813199339711
0,0,1,1,1,1,72,0,0,1,0,0,1,1,1,eta,eg,0,0.01,4.0,0.0,1,1,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,1.9769014084507042,1.0,6.33578011093725e-08,1.9772629086200366,0.3022738948084881,1.2344142993125882e-22,1.9772616508322536,0.3022718375221703,8.821967573116276e-12,1.9772639686106543,0.3022763359784864,5.485665568715355e-11,1.977536500531099,0.30227137250221514,2.170405845387836e-19,1.722773911775231e-13,-1.6154192416689653e-15,1.722773911775231e-13,2.2514374709629554e-05,-2.7424689620456425e-07,-1.6154192416689653e-15,-2.7424689620456425e-07,6.47342580984841e-08,6.097409956096328e-08,1.9772652203452423,0.3022736702003175,1.1879721056035326e-22,1.977264412066122,0.30227157033949537,8.490059940820657e-12,1.9772659032159965,0.30227615575993827,-1.3069858719045243e-10,1.9759005132935965,0.3023690162841518,1.3868979037563353e-19,2.363970918620071e-13,-1.3368493527043672e-14,2.363970918620071e-13,5.920842956179658e-05,-3.7943065506331237e-06,-1.3368493527043672e-14,-3.7943065506331237e-06,3.2503238295783106e-07,-0.009999999999999995,0.0,0.0,0.0,-0.076791997513812,-0.023208002486210404,0.0,0.9685460137891015,-1.9685460137890947,-0.009999999999999995,0.0,0.0,0.0,4.684761588402024e-08,-0.10000004684761596,0.0,0.46622694690952615,-1.4662269469094737
0,0,1,1,1,1,72,0,0,1,0,0,1,1,1,eta,eg,0,0.01,4.0,0.0,1,1,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,2.0330985915492956,1.0,1.9034058995767066e-07,2.001770243547971,0.2998231609808257,3.7084485551751986e-22,2.001768970095068,0.299821099681054,2.6503105900958455e-11,2.0017713162756934,0.29982560797284946,2.7388458575518617e-10,2.0018357423869055,0.2998188755899545,2.2085794790893893e-18,-7.539377304606979e-13,-4.242822873662733e-15,-7.539377304606979e-13,2.379646509282246e-05,-2.135189662916293e-07,-4.242822873662733e-15,-2.135189662916293e-07,6.224196032513523e-08,1.578185450626232e-07,2.001772541174582,0.29982293830108714,3.074814234743966e-22,2.0017717304308715,0.2998208547170421,2.197472233291038e-11,2.0017732294571626,0.29982539264350805,-1.9730441892233808e-10,2.0006342201686333,0.29990644896188945,8.486604669498282e-19,-2.466839176076681e-13,1.494494174000715e-14,-2.466839176076681e-13,6.385564316672809e-05,-4.125408462751027e-06,1.494494174000715e-14,-4.125408462751027e-06,3.4108301021319115e-07,-0.009999999999999993,0.0,0.0,0.0,-0.07665678957620065,-0.023343210423787675,0.0,0.9887738428092662,-1.9887738428092125,-0.009999999999999995,0.0,0.0,0.0,4.741118202032951e-08,-0.10000004741118129,0.0,0.4769746337523108,-1.4769746337522867
0,0,1,1,1,1,72,0,0,1,0,0,1,1,1,eta,eg,0,0.01,4.0,0.0,1,1,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,2.089295774647887,1.0,1.1301620324114003e-07,2.02560055149894,0.29744012962977856,2.2019201249397614e-22,2.025599266279694,0.29743807260294525,1.5736424919608888e-11,2.0256016323013113,0.2974425756999433,4.020867989174052e-11,2.025663263193688,0.2974379861654844,6.713091651595059e-19,9.247729799123617e-14,-6.236774642017508e-15,9.247729799123617e-14,2.3319321783098263e-05,-2.1511785201988503e-07,-6.236774642017508e-15,-2.1511785201988503e-07,6.121972012326447e-08,1.1883122296526743e-07,2.025602965756612,0.2974395118708901,2.3152154631752673e-22,2.0256022661167563,0.29743703415369943,1.654611077619558e-11,2.0256037966525575,0.2974415982344874,1.7383030794202007e-10,2.022972130398692,0.2976211912443425,6.443782812956226e-19,1.4374035295301337e-12,-8.650873762490779e-14,1.4374035295301337e-12,6.755852156653041e-05,-4.298178078044579e-06,-8.650873762490779e-14,-4.298178078044579e-06,3.478829194100709e-07,-0.009999999999999995,0.0,0.0,0.0,-0.07652318027369939,-0.023476819726295135,0.0,1.0087579747179745,-2.0087579747179793,-0.009999999999999995,0.0,0.0,0.0,-4.771685645768442e-08,-0.0999999522831442,0.0,0.487627026495712,-1.487627026495719
0,0,1,1,1,1,72,0,0,1,0,0,1,1,1,eta,eg,0,0.01,4.0,0.0,1,1,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,2.1454929577464785,1.0,4.930916685474474e-08,2.0487848586111217,0.2951216984592734,9.607015961219435e-23,2.0487835638785317,0.2951196434801148,6.8658296757888616e-12,2.048785948295549,0.29512414011724664,-7.903877182168011e-11,2.0482716304755604,0.2951277059886149,7.30765670427016e-20,-1.0053863294708796e-13,1.7697990550779182e-15,-1.0053863294708796e-13,2.451520754675192e-05,-2.3990562967802484e-07,1.7697990550779182e-15,-2.3990562967802484e-07,6.000253921710523e-08,1.409022159514958e-07,2.048787125034169,0.2951214784546038,2.745229587186448e-22,2.04878628135893,0.29511939757168565,1.961928536597916e-11,2.0487878330800737,0.29512395800040353,8.566560333498255e-11,2.048481946967418,0.29514271647755314,6.73740237894265e-19,-7.521744120870636e-13,4.2915319236018176e-14,-7.521744120870636e-13,7.53961195450369e-05,-4.831350713655826e-06,4.2915319236018176e-14,-4.831350713655826e-06,3.856637488977479e-07,-0.009999999999999995,0.0,0.0,0.0,-0.07639112210757726,-0.023608877892416814,0.0,1.0285051441138322,-2.0285051441138178,-0.009999999999999997,0.0,0.0,0.0,4.806527463914463e-08,-0.10000004806527443,0.0,0.4981850806990418,-1.498185080699038
0,0,1,1,1,1,72,0,0,1,0,0,1,1,1,eta,eg,0,0.01,4.0,0.0,1,1,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,2.2016901408450704,1.0,1.569793866444349e-07,2.0713522194612146,0.292864962330725,3.0584647222230967e-22,2.071350915822435,0.29286291192705427,2.1857877552161695e-11,2.0713533163422544,0.29286739921678795,1.626545108135551e-10,2.0711430322257316,0.2928571843138283,1.5180959750550923e-18,1.523766368597136e-12,-2.0930124049209022e-14,1.523766368597136e-12,2.9514821655719326e-05,-3.028887892304757e-07,-2.0930124049209022e-14,-3.028887892304757e-07,5.7102627294636264e-08,8.569993286304723e-08,2.07135447584129,0.2928647445592616,1.6697110810219904e-22,2.0713536203721623,0.29286265531928246,1.1932895642035883e-11,2.071355196743907,0.2928672238135151,5.8024526221268196e-11,2.069753453697503,0.29297540012938644,4.580797723216044e-19,6.346450331356928e-13,-4.301575111729579e-14,6.346450331356928e-13,7.18634820937341e-05,-4.508802255036602e-06,-4.301575111729579e-14,-4.508802255036602e-06,3.5525572849904866e-07,-0.009999999999999995,0.0,0.0,0.0,-0.07626056986285788,-0.02373943013714016,0.0,1.0480217823007,-2.048021782300691,-0.009999999999999993,0.0,0.0,0.0,4.8865946399322895e-08,-0.10000004886594631,0.0,0.5086520779606548,-1.508652077960659
